year,start_date,end_date,jurisdiction,location,age_group,best_detection_method,detection_method,amphetamine,cannabis,cocaine,ecstasy,methylamphetamine,other,unknown,no_drugs_detected,positive_drug_tests,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,substance_combo,pre_2023,total_outcomes
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,False,,,,,,46,19,0,27,1,Jan,False,False,False,False,None detected,False,46
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),False,True,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,False,,,,,,39,14,0,25,1,Jan,False,False,False,False,None detected,False,39
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,False,True,,,,,,2,1,0,1,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,False,,,,,,7,2,0,5,1,Jan,False,False,False,False,None detected,False,7
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Indicator (Stage 1),True,True,True,,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,22,7,0,15,1,Jan,False,False,False,False,None detected,False,22
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,26,13,0,13,1,Jan,False,False,False,False,None detected,False,26
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,34,15,0,19,1,Jan,False,False,False,False,None detected,False,34
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,12,2,0,10,1,Jan,False,False,False,False,None detected,False,12
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,3,1,0,2,1,Jan,False,False,False,False,None detected,False,3
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,40,18,0,22,1,Jan,False,False,False,False,None detected,False,40
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,30,13,0,17,1,Jan,False,False,False,False,None detected,False,30
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,21,5,0,16,1,Jan,False,False,False,False,None detected,False,21
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,False,True,,,,,,2,2,0,0,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,False,,,,,,20,12,0,8,1,Jan,False,False,False,False,None detected,False,20
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),False,True,True,,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,False,,,,,,41,9,0,32,1,Jan,False,False,False,False,None detected,False,41
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,False,True,,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,True,False,,,,,,10,0,0,10,1,Jan,False,False,False,False,None detected,False,10
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Indicator (Stage 1),True,True,True,,,,,,2,0,0,2,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,5,3,0,2,1,Jan,False,False,False,False,None detected,False,5
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,2,2,0,0,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,18,10,0,8,1,Jan,False,False,False,False,None detected,False,18
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,34,9,0,25,1,Jan,False,False,False,False,None detected,False,34
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,16,1,0,15,1,Jan,False,False,False,False,None detected,False,16
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,2,2,0,0,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,18,12,0,6,1,Jan,False,False,False,False,None detected,False,18
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,28,8,0,20,1,Jan,False,False,False,False,None detected,False,28
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,False,True,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,2,1,0,1,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,23,1,0,22,1,Jan,False,False,False,False,None detected,False,23
2023,2023-01-01,2023-01-31,NSW,Inner Regional,40-64,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),False,True,False,,,,,,4,2,0,2,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,False,Indicator (Stage 1),True,False,False,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,4,2,0,2,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,4,2,0,2,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Inner Regional,65 and over,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,0-16,False,Indicator (Stage 1),False,True,False,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,0-16,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,0-16,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,False,True,,,,,,8,2,0,6,1,Jan,False,False,False,False,None detected,False,8
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,False,,,,,,50,26,0,24,1,Jan,False,False,False,False,None detected,False,50
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),False,True,True,,,,,,5,2,0,3,1,Jan,False,False,False,False,None detected,False,5
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,False,,,,,,10,0,0,10,1,Jan,False,False,False,False,None detected,False,10
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,False,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Indicator (Stage 1),True,True,False,,,,,,2,1,0,1,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,22,15,0,7,1,Jan,False,False,False,False,None detected,False,22
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,6,1,0,5,1,Jan,False,False,False,False,None detected,False,6
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,29,12,0,17,1,Jan,False,False,False,False,None detected,False,29
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,6,2,0,4,1,Jan,False,False,False,False,None detected,False,6
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,12,1,0,11,1,Jan,False,False,False,False,None detected,False,12
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,5,1,0,4,1,Jan,False,False,False,False,None detected,False,5
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,45,24,0,21,1,Jan,False,False,False,False,None detected,False,45
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,False,True,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,7,3,0,4,1,Jan,False,False,False,False,None detected,False,7
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),False,True,True,True,,,,,2,0,0,2,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,10,0,0,10,1,Jan,False,False,False,False,None detected,False,10
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,17-25,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,4,1,0,3,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,False,True,,,,,,7,5,0,2,1,Jan,False,False,False,False,None detected,False,7
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,True,False,,,,,,66,18,0,48,1,Jan,False,False,False,False,None detected,False,66
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),False,True,True,,,,,,4,1,0,3,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,False,False,,,,,,66,9,0,57,1,Jan,False,False,False,False,None detected,False,66
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,False,True,,,,,,5,1,0,4,1,Jan,False,False,False,False,None detected,False,5
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,True,False,,,,,,7,2,0,5,1,Jan,False,False,False,False,None detected,False,7
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Indicator (Stage 1),True,True,True,,,,,,3,0,0,3,1,Jan,False,False,False,False,None detected,False,3
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,17,3,0,14,1,Jan,False,False,False,False,None detected,False,17
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,10,4,0,6,1,Jan,False,False,False,False,None detected,False,10
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,54,17,0,37,1,Jan,False,False,False,False,None detected,False,54
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),True,False,False,,,,,,61,10,0,51,1,Jan,False,False,False,False,None detected,False,61
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),True,False,True,,,,,,4,1,0,3,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,False,Secondary Confirmatory (Stage 2),True,True,False,,,,,,10,1,0,9,1,Jan,False,False,False,False,None detected,False,10
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,False,False,,,True,,4,0,0,4,1,Jan,False,False,False,False,None detected,False,4
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,False,,,,,6,3,0,3,1,Jan,False,False,False,False,None detected,False,6
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,False,True,True,,,,,2,1,0,1,1,Jan,False,False,False,False,None detected,False,2
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,False,False,,,,,63,18,0,45,1,Jan,False,False,False,False,None detected,False,63
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),False,True,True,False,,,,,3,2,0,1,1,Jan,False,False,False,False,None detected,False,3
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,False,False,,,,,58,9,0,49,1,Jan,False,False,False,False,None detected,False,58
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,False,,,,,3,1,0,2,1,Jan,False,False,False,False,None detected,False,3
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,False,True,True,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,False,False,,,,,16,2,0,14,1,Jan,False,False,False,False,None detected,False,16
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,False,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,26-39,True,Laboratory or Toxicology (Stage 3),True,True,True,True,,,,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,False,True,,,,,,7,3,0,4,1,Jan,False,False,False,False,None detected,False,7
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,True,False,,,,,,29,10,0,19,1,Jan,False,False,False,False,None detected,False,29
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),False,True,True,,,,,,3,0,0,3,1,Jan,False,False,False,False,None detected,False,3
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,False,False,,,,,,78,14,0,64,1,Jan,False,False,False,False,None detected,False,78
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,True,False,,,,,,12,6,0,6,1,Jan,False,False,False,False,None detected,False,12
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Indicator (Stage 1),True,True,True,,,,,,1,1,0,0,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,,,14,5,0,9,1,Jan,False,False,False,False,None detected,False,14
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Secondary Confirmatory (Stage 2),False,False,False,,,,True,,1,0,0,1,1,Jan,False,False,False,False,None detected,False,1
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Secondary Confirmatory (Stage 2),False,False,True,,,,,,6,3,0,3,1,Jan,False,False,False,False,None detected,False,6
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Secondary Confirmatory (Stage 2),False,True,False,,,,,,23,8,0,15,1,Jan,False,False,False,False,None detected,False,23
2023,2023-01-01,2023-01-31,NSW,Major Cities,40-64,False,Secondary Confirmatory (Stage 2),False,True,True,,,,,,2,0,0,2,1,Jan,False,False,False,False,None detected,False,2
